symbol,CVSAId,category,market,currency,settlPeriod,lotSize,minimumSize,block,isin,instrumentStatus,issuer,securityDescription,tickPriceId
NTC3C,8619,23-CEDEARS,CT,EXT,0002,1.0000000,1.00000,0,ARCAVA460271,2,0560-CAJA DE VALORES S.A.,CEDEAR NATURA CO HOLDING S.A.,Tick_Acciones_Lider_CEDEAR
WEGED,8620,23-CEDEARS,CT,USD,0002,1.0000000,1.00000,0,ARCAVA460289,1,0560-CAJA DE VALORES S.A.,CEDEAR WEG S.A.,Tick_Acciones_Lider_CEDEAR
WEGEC,8620,23-CEDEARS,CT,EXT,0002,1.0000000,1.00000,0,ARCAVA460289,0,0560-CAJA DE VALORES S.A.,CEDEAR WEG S.A.,Tick_Acciones_Lider_CEDEAR
SBSPD,8623,23-CEDEARS,CT,USD,0002,1.0000000,1.00000,0,ARCAVA4601W4,1,0560-CAJA DE VALORES S.A.,CEDEAR CIA DE SANEAMIENTO BASI,Tick_Acciones_Lider_CEDEAR
SBSPC,8623,23-CEDEARS,CT,EXT,0002,1.0000000,1.00000,0,ARCAVA4601W4,0,0560-CAJA DE VALORES S.A.,CEDEAR CIA DE SANEAMIENTO BASI,Tick_Acciones_Lider_CEDEAR
VIVTD,8624,23-CEDEARS,CT,USD,0002,1.0000000,1.00000,0,ARCAVA4601X2,1,0560-CAJA DE VALORES S.A.,CEDEAR TELEFONICA BRASIL S.A.,Tick_Acciones_Lider_CEDEAR
VIVTC,8624,23-CEDEARS,CT,EXT,0002,1.0000000,1.00000,0,ARCAVA4601X2,0,0560-CAJA DE VALORES S.A.,CEDEAR TELEFONICA BRASIL S.A.,Tick_Acciones_Lider_CEDEAR
TIMSD,8625,23-CEDEARS,CT,USD,0002,1.0000000,1.00000,0,ARCAVA4601Z7,1,0560-CAJA DE VALORES S.A.,CEDEAR TIM S.A.,Tick_Acciones_Lider_CEDEAR
TIMSC,8625,23-CEDEARS,CT,EXT,0002,1.0000000,1.00000,0,ARCAVA4601Z7,1,0560-CAJA DE VALORES S.A.,CEDEAR TIM S.A.,Tick_Acciones_Lider_CEDEAR
BPA11,8618,23-CEDEARS,CT,ARS,0002,1.0000000,1.00000,0,ARCAVA460263,0,0560-CAJA DE VALORES S.A.,CEDEAR BANCO BTG PACTUAL S.A.,Tick_Acciones_Lider_CEDEAR
BPA1D,8618,23-CEDEARS,CT,USD,0002,1.0000000,1.00000,0,ARCAVA460263,1,0560-CAJA DE VALORES S.A.,CEDEAR BANCO BTG PACTUAL S.A.,Tick_Acciones_Lider_CEDEAR
BPA1C,8618,23-CEDEARS,CT,EXT,0002,1.0000000,1.00000,0,ARCAVA460263,0,0560-CAJA DE VALORES S.A.,CEDEAR BANCO BTG PACTUAL S.A.,Tick_Acciones_Lider_CEDEAR
LAR,8651,23-CEDEARS,CT,ARS,0001,1.0000000,1.00000,0,AR0527954207,0,0537-BANCO COMAFI S.A.,LITHIUM ARGENTINA AG,Tick_Acciones_Lider_CEDEAR
BBDC3,8603,23-CEDEARS,CT,ARS,0001,1.0000000,1.00000,0,ARCAVA4601M5,0,0560-CAJA DE VALORES S.A.,CEDEAR BANCO BRADESCO S.A.,Tick_Acciones_Lider_CEDEAR
XOMDB,8019,23-CEDEARS,CT,USD,0002,1.0000000,150.00000,1,ARDEUT110152,0,0383-DEUTSCHE BANK S.A.,CEDEAR EXXON MOBIL CORPORATION,Tick_Acciones_Lider_CEDEAR
XOMCB,8019,23-CEDEARS,CT,EXT,0002,1.0000000,150.00000,1,ARDEUT110152,1,0383-DEUTSCHE BANK S.A.,CEDEAR EXXON MOBIL CORPORATION,Tick_Acciones_Lider_CEDEAR
DEB,8095,23-CEDEARS,CT,ARS,0002,1.0000000,150.00000,1,ARDEUT110905,0,0383-DEUTSCHE BANK S.A.,CEDEAR DEERE & COMPANY ESC.,Tick_Acciones_Lider_CEDEAR
IWMB,8551,23-CEDEARS,CT,ARS,0002,1.0000000,150.00000,1,ARCAVA4600W6,0,0560-CAJA DE VALORES S.A.,CEDEAR ISHARES TRUST RUSSELL 2,Tick_Acciones_Lider_CEDEAR
EEMB,8552,23-CEDEARS,CT,ARS,0002,1.0000000,150.00000,1,ARCAVA4600X4,0,0560-CAJA DE VALORES S.A.,CEDEAR ISHARES MSCI EMERGING M,Tick_Acciones_Lider_CEDEAR
ARKKB,8557,23-CEDEARS,CT,ARS,0002,1.0000000,150.00000,1,ARCAVA460123,0,0560-CAJA DE VALORES S.A.,CEDEAR ARK INNOVETION,Tick_Acciones_Lider_CEDEAR
TMOB,8476,23-CEDEARS,CT,ARS,0002,1.0000000,150.00000,1,ARBCOM4601F7,0,0537-BANCO COMAFI S.A.,CEDEAR THERMO FISHER SCIENTIFI,Tick_Acciones_Lider_CEDEAR
TDB,8177,23-CEDEARS,CT,USD,0002,1.0000000,150.00000,1,ARDEUT111713,0,0383-DEUTSCHE BANK S.A.,CEDEAR AT & T INC. ESCRITURALE,Tick_Acciones_Lider_CEDEAR
TCB,8177,23-CEDEARS,CT,EXT,0002,1.0000000,150.00000,1,ARDEUT111713,0,0383-DEUTSCHE BANK S.A.,CEDEAR AT & T INC. ESCRITURALE,Tick_Acciones_Lider_CEDEAR
NVDAB,8469,23-CEDEARS,CT,ARS,0002,1.0000000,150.00000,1,ARBCOM460184,0,0537-BANCO COMAFI S.A.,CEDEAR NVIDIA CORPORATION,Tick_Acciones_Lider_CEDEAR
CRMB,8478,23-CEDEARS,CT,ARS,0002,1.0000000,150.00000,1,ARBCOM4601J9,0,0537-BANCO COMAFI S.A.,CEDEAR SALESFORCE INC,Tick_Acciones_Lider_CEDEAR
HD..B,8176,23-CEDEARS,CT,ARS,0002,1.0000000,150.00000,1,ARDEUT111705,0,0383-DEUTSCHE BANK S.A.,CEDEAR THE HOME DEPOT INC.,Tick_Acciones_Lider_CEDEAR
TSMB,8297,23-CEDEARS,CT,ARS,0002,1.0000000,150.00000,1,ARDEUT113016,0,0383-DEUTSCHE BANK S.A.,CEDEAR TAIWAN SEMICONDUCTOR MA,Tick_Acciones_Lider_CEDEAR
TSMDB,8297,23-CEDEARS,CT,USD,0002,1.0000000,150.00000,1,ARDEUT113016,0,0383-DEUTSCHE BANK S.A.,CEDEAR TAIWAN SEMICONDUCTOR MA,Tick_Acciones_Lider_CEDEAR
BMYD,8283,23-CEDEARS,CT,USD,0002,1.0000000,1.00000,0,ARDEUT112877,0,0383-DEUTSCHE BANK S.A.,CEDEAR BRISTOL M. SQUIBB CO.,Tick_Acciones_Lider_CEDEAR
CAR.D,8087,23-CEDEARS,CT,USD,0002,1.0000000,1.00000,0,ARDEUT110822,0,0383-DEUTSCHE BANK S.A.,CEDEAR AVIS BUDGET GROUP INC,Tick_Acciones_Lider_CEDEAR
NVADB,8469,23-CEDEARS,CT,USD,0002,1.0000000,150.00000,1,ARBCOM460184,0,0537-BANCO COMAFI S.A.,CEDEAR NVIDIA CORPORATION,Tick_Acciones_Lider_CEDEAR
VITDB,8527,23-CEDEARS,CT,USD,0001,1.0000000,150.00000,1,ARBCOM4602V2,0,0537-BANCO COMAFI S.A.,CEDEAR VISTA OIL & GAS SAB DE,Tick_Acciones_Lider_CEDEAR
NVADB,8469,23-CEDEARS,CT,USD,0001,1.0000000,150.00000,1,ARBCOM460184,0,0537-BANCO COMAFI S.A.,CEDEAR NVIDIA CORPORATION,Tick_Acciones_Lider_CEDEAR
FCX,8434,23-CEDEARS,CT,ARS,0002,1.0000000,1.00000,0,ARDEUT116076,0,0383-DEUTSCHE BANK S.A.,CEDEAR FREEPORT MCMORAN INC,Tick_Acciones_Lider_CEDEAR
BKR,8647,23-CEDEARS,CT,ARS,0001,1.0000000,1.00000,0,AR0302010498,0,0537-BANCO COMAFI S.A.,CEDEAR BAKER HUGHES CO.,Tick_Acciones_Lider_CEDEAR
NXE,8652,23-CEDEARS,CT,ARS,0001,1.0000000,1.00000,0,AR0220648593,0,0537-BANCO COMAFI S.A.,CEDEAR NEXGEN ENERGY,Tick_Acciones_Lider_CEDEAR
PETR3,8602,23-CEDEARS,CT,ARS,0001,1.0000000,1.00000,0,ARCAVA4601L7,0,0560-CAJA DE VALORES S.A.,CEDEAR PETROLEO BRASILEIRO S.A,Tick_Acciones_Lider_CEDEAR
ABEV3,8612,23-CEDEARS,CT,ARS,0001,1.0000000,1.00000,0,ARCAVA4601Y0,0,0560-CAJA DE VALORES S.A.,CEDEAR AMBEV S.A,Tick_Acciones_Lider_CEDEAR
VALE3,8601,23-CEDEARS,CT,ARS,0001,1.0000000,1.00000,0,ARCAVA4601K9,0,0560-CAJA DE VALORES S.A.,CEDEAR VALE S.A.,Tick_Acciones_Lider_CEDEAR
DHRD,8648,23-CEDEARS,CT,USD,0001,1.0000000,1.00000,0,AR0002457668,0,0537-BANCO COMAFI S.A.,CEDEAR DANAHER CORP,Tick_Acciones_Lider_CEDEAR
PBRDB,8526,23-CEDEARS,CT,USD,0001,1.0000000,1.00000,1,ARBCOM4602U4,0,0537-BANCO COMAFI S.A.,CEDEAR PETROLEO BRASILEIRO S.A,Tick_Acciones_Lider_CEDEAR
IBITB,8660,23-CEDEARS,CT,ARS,0001,1.0000000,1.00000,1,AR0626566167,0,0537-BANCO COMAFI S.A.,CEDEAR ISHARES BITCOIN TR (IBI,Tick_Acciones_Lider_CEDEAR
BBD,8431,23-CEDEARS,CT,ARS,0001,1.0000000,1.00000,0,ARDEUT116001,0,0383-DEUTSCHE BANK S.A.,CEDEAR BANCO BRADESCO S.A.,Tick_Acciones_Lider_CEDEAR
FNMA,8102,23-CEDEARS,CT,ARS,0001,1.0000000,1.00000,0,ARDEUT110970,0,0383-DEUTSCHE BANK S.A.,CEDEAR FED.NATI.MORT.ASSOC.-FA,Tick_Acciones_Lider_CEDEAR
WEGE3,8620,23-CEDEARS,CT,ARS,0001,1.0000000,1.00000,0,ARCAVA460289,0,0560-CAJA DE VALORES S.A.,CEDEAR WEG S.A.,Tick_Acciones_Lider_CEDEAR
JOYY,8508,23-CEDEARS,CT,ARS,0002,1.0000000,1.00000,0,ARBCOM460242,0,0537-BANCO COMAFI S.A.,CEDEAR JOYY INC.,Tick_Acciones_Lider_CEDEAR
JOYYD,8508,23-CEDEARS,CT,USD,0002,1.0000000,1.00000,0,ARBCOM460242,0,0537-BANCO COMAFI S.A.,CEDEAR JOYY INC.,Tick_Acciones_Lider_CEDEAR
KOC.B,8006,23-CEDEARS,CT,EXT,0002,1.0000000,150.00000,1,ARDEUT110111,0,0383-DEUTSCHE BANK S.A.,CEDEAR COCA COLA COMPANY ESCRI,Tick_Acciones_Lider_CEDEAR
ORCLB,8142,23-CEDEARS,CT,ARS,0002,1.0000000,1.00000,1,ARDEUT111374,0,0383-DEUTSCHE BANK S.A.,CEDEAR ORACLE CORPORATION ESC.,Tick_Acciones_Lider_CEDEAR
ITUBB,8514,23-CEDEARS,CT,ARS,0002,1.0000000,1.00000,1,ARBCOM460267,0,0537-BANCO COMAFI S.A.,CEDEAR ITAU UNIBANCO HOLDING S,Tick_Acciones_Lider_CEDEAR
SHELB,8255,23-CEDEARS,CT,ARS,0002,1.0000000,1.00000,1,ARDEUT112547,0,0383-DEUTSCHE BANK S.A.,CEDEAR ROYAL DUTCH SHELL PLC,Tick_Acciones_Lider_CEDEAR
VITDB,8527,23-CEDEARS,CT,USD,0002,1.0000000,150.00000,1,ARBCOM4602V2,0,0537-BANCO COMAFI S.A.,CEDEAR VISTA OIL & GAS SAB DE,Tick_Acciones_Lider_CEDEAR
GLOCB,8499,23-CEDEARS,CT,EXT,0002,1.0000000,1.00000,1,ARBCOM460150,1,0537-BANCO COMAFI S.A.,CEDEAR GLOBANT S.A.,Tick_Acciones_Lider_CEDEAR
GLOBB,8499,23-CEDEARS,CT,ARS,0002,1.0000000,1.00000,1,ARBCOM460150,0,0537-BANCO COMAFI S.A.,CEDEAR GLOBANT S.A.,Tick_Acciones_Lider_CEDEAR
GLODB,8499,23-CEDEARS,CT,USD,0002,1.0000000,1.00000,1,ARBCOM460150,1,0537-BANCO COMAFI S.A.,CEDEAR GLOBANT S.A.,Tick_Acciones_Lider_CEDEAR
GT,8649,23-CEDEARS,CT,ARS,0001,1.0000000,1.00000,0,AR0539172129,0,0537-BANCO COMAFI S.A.,CEDEAR GOODYEAR TIRE & RUBBER,Tick_Acciones_Lider_CEDEAR
EQNR,8655,23-CEDEARS,CT,ARS,0001,1.0000000,1.00000,0,AR0626892837,0,0537-BANCO COMAFI S.A.,CEDEAR EQUINOR ASA,Tick_Acciones_Lider_CEDEAR
ARM,8656,23-CEDEARS,CT,ARS,0001,1.0000000,1.00000,0,AR0489277225,0,0537-BANCO COMAFI S.A.,CEDEAR ARM HOLDINGS PLC,Tick_Acciones_Lider_CEDEAR
HAPV3,8613,23-CEDEARS,CT,ARS,0001,1.0000000,1.00000,0,ARCAVA460206,0,0560-CAJA DE VALORES S.A.,CEDEAR HAPVIDA PARTICIPACOES I,Tick_Acciones_Lider_CEDEAR
KO,8006,23-CEDEARS,CT,ARS,0002,1.0000000,1.00000,0,ARDEUT110111,0,0383-DEUTSCHE BANK S.A.,CEDEAR THE COCA COLA COMPANY,Tick_Acciones_Lider_CEDEAR
GPRKB,8535,23-CEDEARS,CT,ARS,0002,1.0000000,1.00000,1,ARBCOM4603F3,0,0537-BANCO COMAFI S.A.,CEDEAR GEOPARK LTD.,Tick_Acciones_Lider_CEDEAR
GPRKB,8535,23-CEDEARS,CT,ARS,0001,1.0000000,1.00000,1,ARBCOM4603F3,0,0537-BANCO COMAFI S.A.,CEDEAR GEOPARK LTD.,Tick_Acciones_Lider_CEDEAR
SH,8657,23-CEDEARS,CT,ARS,0002,1.0000000,1.00000,0,AR0798622483,0,0560-CAJA DE VALORES S.A.,CEDEAR PROSHARES  SHORT S&P500,Tick_Acciones_Lider_CEDEAR
SHD,8657,23-CEDEARS,CT,USD,0002,1.0000000,1.00000,0,AR0798622483,0,0560-CAJA DE VALORES S.A.,CEDEAR PROSHARES  SHORT S&P500,Tick_Acciones_Lider_CEDEAR
SHC,8657,23-CEDEARS,CT,EXT,0002,1.0000000,1.00000,0,AR0798622483,0,0560-CAJA DE VALORES S.A.,CEDEAR PROSHARES  SHORT S&P500,Tick_Acciones_Lider_CEDEAR
GLD,8658,23-CEDEARS,CT,ARS,0002,1.0000000,1.00000,0,AR0082060689,0,0560-CAJA DE VALORES S.A.,CEDEAR ETF SPDR GOLD TRUST,Tick_Acciones_Lider_CEDEAR
ETHA,8659,23-CEDEARS,CT,ARS,0002,1.0000000,1.00000,0,AR0904623763,0,0560-CAJA DE VALORES S.A.,CEDEAR ISHARES ETHEREUM TR ETF,Tick_Acciones_Lider_CEDEAR
GLDD,8658,23-CEDEARS,CT,USD,0002,1.0000000,1.00000,0,AR0082060689,0,0560-CAJA DE VALORES S.A.,CEDEAR ETF SPDR GOLD TRUST,Tick_Acciones_Lider_CEDEAR
ALDBF,14039,18-FONDOS INVERSION,CT,ARS,0002,1.0000000,1.00000,0,ARBVAL620NF5,0,0470-BANCO DE VALORES S.A,ALLARIA ARGENCONS DQPR I L2726,Tick_Acciones
ALDBF,14039,18-FONDOS INVERSION,CT,ARS,0001,1.0000000,1.00000,0,ARBVAL620NF5,0,0470-BANCO DE VALORES S.A,ALLARIA ARGENCONS DQPR I L2726,Tick_Acciones
ALDBC,14039,18-FONDOS INVERSION,CT,EXT,0002,1.0000000,1.00000,0,ARBVAL620NF5,1,0470-BANCO DE VALORES S.A,ALLARIA ARGENCONS DQPR I L2726,Tick_Acciones
ALDBC,14039,18-FONDOS INVERSION,CT,EXT,0001,1.0000000,1.00000,0,ARBVAL620NF5,1,0470-BANCO DE VALORES S.A,ALLARIA ARGENCONS DQPR I L2726,Tick_Acciones
ALDBD,14039,18-FONDOS INVERSION,CT,USD,0002,1.0000000,1.00000,0,ARBVAL620NF5,0,0470-BANCO DE VALORES S.A,ALLARIA ARGENCONS DQPR I L2726,Tick_Acciones
ALDBD,14039,18-FONDOS INVERSION,CT,USD,0001,1.0000000,1.00000,0,ARBVAL620NF5,0,0470-BANCO DE VALORES S.A,ALLARIA ARGENCONS DQPR I L2726,Tick_Acciones
FRABF,14036,18-FONDOS INVERSION,CT,ARS,0002,1.0000000,1.00000,0,ARBVAL620NC2,1,0470-BANCO DE VALORES S.A,FIRST RENTA AGRO LEY 27.260 B,Tick_Acciones
FRABF,14036,18-FONDOS INVERSION,CT,ARS,0001,1.0000000,1.00000,0,ARBVAL620NC2,1,0470-BANCO DE VALORES S.A,FIRST RENTA AGRO LEY 27.260 B,Tick_Acciones
ALABC,4955,18-FONDOS INVERSION,CT,EXT,0002,1.0000000,1.00000,0,ARBVAL620JP2,1,0470-BANCO DE VALORES S.A,"CUOT.ALLARIA RESI.CASA. ""B"" LE",Tick_Acciones
ALABC,4955,18-FONDOS INVERSION,CT,EXT,0001,1.0000000,1.00000,0,ARBVAL620JP2,1,0470-BANCO DE VALORES S.A,"CUOT.ALLARIA RESI.CASA. ""B"" LE",Tick_Acciones
ALABD,4955,18-FONDOS INVERSION,CT,USD,0002,1.0000000,1.00000,0,ARBVAL620JP2,0,0470-BANCO DE VALORES S.A,"CUOT.ALLARIA RESI.CASA. ""B"" LE",Tick_Acciones
ALABD,4955,18-FONDOS INVERSION,CT,USD,0001,1.0000000,1.00000,0,ARBVAL620JP2,0,0470-BANCO DE VALORES S.A,"CUOT.ALLARIA RESI.CASA. ""B"" LE",Tick_Acciones
ALABF,4955,18-FONDOS INVERSION,CT,ARS,0002,1.0000000,1.00000,0,ARBVAL620JP2,0,0470-BANCO DE VALORES S.A,"CUOT.ALLARIA RESI.CASA. ""B"" LE",Tick_Acciones
ALABF,4955,18-FONDOS INVERSION,CT,ARS,0001,1.0000000,1.00000,0,ARBVAL620JP2,1,0470-BANCO DE VALORES S.A,"CUOT.ALLARIA RESI.CASA. ""B"" LE",Tick_Acciones
GW86F,14516,18-FONDOS INVERSION,CT,ARS,0001,1000.0000000,100000.00000,0,ARBVAL6211Y5,1,0470-BANCO DE VALORES S.A,CUOT.CNNW SBS GANADERO W86 FCI,Tick_Acciones
GW86F,14516,18-FONDOS INVERSION,CT,ARS,0002,1000.0000000,100000.00000,0,ARBVAL6211Y5,1,0470-BANCO DE VALORES S.A,CUOT.CNNW SBS GANADERO W86 FCI,Tick_Acciones
ALREF,15376,18-FONDOS INVERSION,CT,ARS,0002,1.0000000,1.00000,0,ARBVAL621LW2,0,0470-BANCO DE VALORES S.A,CUOT ALLARIA RESIDENCIAL 1 FCI,Tick_Acciones
ALREF,15376,18-FONDOS INVERSION,CT,ARS,0001,1.0000000,1.00000,0,ARBVAL621LW2,0,0470-BANCO DE VALORES S.A,CUOT ALLARIA RESIDENCIAL 1 FCI,Tick_Acciones
ADBGF,15880,18-FONDOS INVERSION,CT,ARS,0002,1.0000000,1.00000,0,ARDEUT620DC0,0,0383-DEUTSCHE BANK S.A.,CUOTA PARTE ADBLICK GAND. FCI,Tick_Acciones
ADBGF,15880,18-FONDOS INVERSION,CT,ARS,0001,1.0000000,1.00000,0,ARDEUT620DC0,0,0383-DEUTSCHE BANK S.A.,CUOTA PARTE ADBLICK GAND. FCI,Tick_Acciones
ADBLF,15785,18-FONDOS INVERSION,CT,ARS,0002,1.0000000,1.00000,0,ARDEUT620CN9,0,0383-DEUTSCHE BANK S.A.,CUOT.ALLARIA ADBLICK GR. AGRO.,Tick_Acciones
ADBLF,15785,18-FONDOS INVERSION,CT,ARS,0001,1.0000000,1.00000,0,ARDEUT620CN9,0,0383-DEUTSCHE BANK S.A.,CUOT.ALLARIA ADBLICK GR. AGRO.,Tick_Acciones
CREAF,15825,18-FONDOS INVERSION,CT,ARS,0002,1.0000000,1.00000,0,ARBVAL621TT1,1,0470-BANCO DE VALORES S.A,FCIC CUOT. CL.A SBS CREAURBAN,Tick_Acciones
CRECF,15826,18-FONDOS INVERSION,CT,ARS,0002,1.0000000,1.00000,0,ARBVAL621TU9,1,0470-BANCO DE VALORES S.A,FCIC CUOT. CL.C SBS CREAURBAN,Tick_Acciones
CRECF,15826,18-FONDOS INVERSION,CT,ARS,0001,1.0000000,1.00000,0,ARBVAL621TU9,1,0470-BANCO DE VALORES S.A,FCIC CUOT. CL.C SBS CREAURBAN,Tick_Acciones
CREAB,15825,18-FONDOS INVERSION,CT,ARS,0002,1.0000000,1.00000,1,ARBVAL621TT1,1,0470-BANCO DE VALORES S.A,FCIC CUOT. CL.A SBS CREAURBAN,Tick_Acciones
CREAB,15825,18-FONDOS INVERSION,CT,ARS,0001,1.0000000,1.00000,1,ARBVAL621TT1,1,0470-BANCO DE VALORES S.A,FCIC CUOT. CL.A SBS CREAURBAN,Tick_Acciones
CRECB,15826,18-FONDOS INVERSION,CT,ARS,0002,1.0000000,1.00000,1,ARBVAL621TU9,0,0470-BANCO DE VALORES S.A,FCIC CUOT. CL.C SBS CREAURBAN,Tick_Acciones
CRECB,15826,18-FONDOS INVERSION,CT,ARS,0001,1.0000000,1.00000,1,ARBVAL621TU9,0,0470-BANCO DE VALORES S.A,FCIC CUOT. CL.C SBS CREAURBAN,Tick_Acciones
CREAF,15825,18-FONDOS INVERSION,CT,ARS,0001,1.0000000,1.00000,0,ARBVAL621TT1,1,0470-BANCO DE VALORES S.A,FCIC CUOT. CL.A SBS CREAURBAN,Tick_Acciones
ALLLF,28283,18-FONDOS INVERSION,CT,ARS,0002,1.0000000,1.00000,0,AR0139624776,1,0537-BANCO COMAFI S.A.,FCI ALLARIA LENDAR CERRADO DE,Tick_Acciones
ALLLF,28283,18-FONDOS INVERSION,CT,ARS,0001,1.0000000,1.00000,0,AR0139624776,1,0537-BANCO COMAFI S.A.,FCI ALLARIA LENDAR CERRADO DE,Tick_Acciones
ALLFD,28283,18-FONDOS INVERSION,CT,USD,0002,1.0000000,1.00000,0,AR0139624776,0,0537-BANCO COMAFI S.A.,FCI ALLARIA LENDAR CERRADO DE,Tick_Acciones
ALLFC,28283,18-FONDOS INVERSION,CT,EXT,0002,1.0000000,1.00000,0,AR0139624776,1,0537-BANCO COMAFI S.A.,FCI ALLARIA LENDAR CERRADO DE,Tick_Acciones
ALLFC,28283,18-FONDOS INVERSION,CT,EXT,0001,1.0000000,1.00000,0,AR0139624776,1,0537-BANCO COMAFI S.A.,FCI ALLARIA LENDAR CERRADO DE,Tick_Acciones
ALLFD,28283,18-FONDOS INVERSION,CT,USD,0001,1.0000000,1.00000,0,AR0139624776,0,0537-BANCO COMAFI S.A.,FCI ALLARIA LENDAR CERRADO DE,Tick_Acciones
ALNBF,15949,18-FONDOS INVERSION,CT,ARS,0002,1.0000000,1.00000,0,ARDEUT620DS6,0,0383-DEUTSCHE BANK S.A.,FCI CUOTAP. CL.B ALLARIA R.COR,Tick_Acciones
ALNBF,15949,18-FONDOS INVERSION,CT,ARS,0001,1.0000000,1.00000,0,ARDEUT620DS6,0,0383-DEUTSCHE BANK S.A.,FCI CUOTAP. CL.B ALLARIA R.COR,Tick_Acciones
PEL1F,23979,18-FONDOS INVERSION,CT,ARS,0002,1.0000000,1.00000,0,ARBVAL6223Y0,1,0470-BANCO DE VALORES S.A,CUOT. PELLEGRINI I FCI CERRADO,Tick_Acciones
PEL1F,23979,18-FONDOS INVERSION,CT,ARS,0001,1.0000000,1.00000,0,ARBVAL6223Y0,1,0470-BANCO DE VALORES S.A,CUOT. PELLEGRINI I FCI CERRADO,Tick_Acciones
DRABF,24561,18-FONDOS INVERSION,CT,ARS,0002,1.0000000,1.00000,0,ARDEUT620FE1,0,0383-DEUTSCHE BANK S.A.,FCI CUOTAP. COPROPIEDAD DRACMA,Tick_Acciones
DRABF,24561,18-FONDOS INVERSION,CT,ARS,0001,1.0000000,1.00000,0,ARDEUT620FE1,0,0383-DEUTSCHE BANK S.A.,FCI CUOTAP. COPROPIEDAD DRACMA,Tick_Acciones
ALAAF,4899,18-FONDOS INVERSION,CT,ARS,0002,1.0000000,1.00000,0,ARBVAL620JK3,0,0470-BANCO DE VALORES S.A,"CUOT.ALLARIA RESI.CASA. ""A"" LE",Tick_Acciones_Lider_CEDEAR
ALAAF,4899,18-FONDOS INVERSION,CT,ARS,0001,1.0000000,1.00000,0,ARBVAL620JK3,0,0470-BANCO DE VALORES S.A,"CUOT.ALLARIA RESI.CASA. ""A"" LE",Tick_Acciones_Lider_CEDEAR
TEVIF,25036,18-FONDOS INVERSION,CT,ARS,0001,1.0000000,1.00000,0,ARBVAL622BV3,1,0470-BANCO DE VALORES S.A,FCI TERRAZAS DEL VOLCAN $ CG C,Tick_Acciones
ADGPF,25362,18-FONDOS INVERSION,CT,ARS,0002,1.0000000,1.00000,0,ARDEUT620H37,0,0383-DEUTSCHE BANK S.A.,FCI ADBLICK GRANOS PLUS CERR A,Tick_Acciones
ADGPF,25362,18-FONDOS INVERSION,CT,ARS,0001,1.0000000,1.00000,0,ARDEUT620H37,0,0383-DEUTSCHE BANK S.A.,FCI ADBLICK GRANOS PLUS CERR A,Tick_Acciones
DRBFD,24561,18-FONDOS INVERSION,CT,USD,0002,1.0000000,1.00000,0,ARDEUT620FE1,0,0383-DEUTSCHE BANK S.A.,FCI CUOTAP. COPROPIEDAD DRACMA,Tick_Acciones
DRBFD,24561,18-FONDOS INVERSION,CT,USD,0001,1.0000000,1.00000,0,ARDEUT620FE1,0,0383-DEUTSCHE BANK S.A.,FCI CUOTAP. COPROPIEDAD DRACMA,Tick_Acciones
ALAAD,4899,18-FONDOS INVERSION,CT,USD,0002,1.0000000,1.00000,0,ARBVAL620JK3,0,0470-BANCO DE VALORES S.A,"CUOT.ALLARIA RESI.CASA. ""A"" LE",Tick_Acciones_Lider_CEDEAR
ALAAD,4899,18-FONDOS INVERSION,CT,USD,0001,1.0000000,1.00000,0,ARBVAL620JK3,0,0470-BANCO DE VALORES S.A,"CUOT.ALLARIA RESI.CASA. ""A"" LE",Tick_Acciones_Lider_CEDEAR
ALDAF,14038,18-FONDOS INVERSION,CT,ARS,0001,1.0000000,1.00000,0,ARBVAL620NE8,0,0470-BANCO DE VALORES S.A,ALLARIA ARGENCONS DQPR I L2726,Tick_Acciones
PNIFC,26700,18-FONDOS INVERSION,CT,EXT,0002,1.0000000,1.00000,0,AR0140128668,1,0470-BANCO DE VALORES S.A,CUOT. FCI NIZUC USD,Tick_Acciones
PNIFC,26700,18-FONDOS INVERSION,CT,EXT,0001,1.0000000,1.00000,0,AR0140128668,1,0470-BANCO DE VALORES S.A,CUOT. FCI NIZUC USD,Tick_Acciones
PNIZF,26700,18-FONDOS INVERSION,CT,ARS,0002,1.0000000,1.00000,0,AR0140128668,0,0470-BANCO DE VALORES S.A,CUOT. FCI NIZUC USD,Tick_Acciones
PNIZF,26700,18-FONDOS INVERSION,CT,ARS,0001,1.0000000,1.00000,0,AR0140128668,0,0470-BANCO DE VALORES S.A,CUOT. FCI NIZUC USD,Tick_Acciones
PNIFD,26700,18-FONDOS INVERSION,CT,USD,0002,1.0000000,1.00000,0,AR0140128668,0,0470-BANCO DE VALORES S.A,CUOT. FCI NIZUC USD,Tick_Acciones
PNIFD,26700,18-FONDOS INVERSION,CT,USD,0001,1.0000000,1.00000,0,AR0140128668,0,0470-BANCO DE VALORES S.A,CUOT. FCI NIZUC USD,Tick_Acciones
SBSRF,15275,18-FONDOS INVERSION,CT,ARS,0002,1.0000000,1.00000,0,ARBVAL621JT2,0,0470-BANCO DE VALORES S.A,CUOT. SBS RENTA FIJA 1 $ CG FC,Tick_Acciones
SBSRF,15275,18-FONDOS INVERSION,CT,ARS,0001,1.0000000,1.00000,0,ARBVAL621JT2,0,0470-BANCO DE VALORES S.A,CUOT. SBS RENTA FIJA 1 $ CG FC,Tick_Acciones
